season,week,team_id,team_name,score,opp_id,opp_name,opp_score,outcome,is_playoff
2016,1,2,I have the tin chicken,88.0,10,ALL DAY Johnnys,71.0,W,False
2016,1,10,ALL DAY Johnnys,71.0,2,I have the tin chicken,88.0,L,False
2016,1,1,Tin Chicken Lives Matter,113.0,4,Prestige Worldwide,96.0,W,False
2016,1,4,Prestige Worldwide,96.0,1,Tin Chicken Lives Matter,113.0,L,False
2016,1,8,Shiver Me Tin Chickens,80.0,7,The NFL Team Owners,90.0,L,False
2016,1,7,The NFL Team Owners,90.0,8,Shiver Me Tin Chickens,80.0,W,False
2016,1,5,they got tin chken n philly?,120.0,3,Jet Fuel Can't Melt Tin Chickn,82.0,W,False
2016,1,3,Jet Fuel Can't Melt Tin Chickn,82.0,5,they got tin chken n philly?,120.0,L,False
2016,1,9,Parm Farty Tin Chickens,106.0,6,TINder Chicken Draft Date,111.0,L,False
2016,1,6,TINder Chicken Draft Date,111.0,9,Parm Farty Tin Chickens,106.0,W,False
2016,2,4,Prestige Worldwide,79.0,7,The NFL Team Owners,74.0,W,False
2016,2,7,The NFL Team Owners,74.0,4,Prestige Worldwide,79.0,L,False
2016,2,3,Jet Fuel Can't Melt Tin Chickn,140.0,2,I have the tin chicken,69.0,W,False
2016,2,2,I have the tin chicken,69.0,3,Jet Fuel Can't Melt Tin Chickn,140.0,L,False
2016,2,6,TINder Chicken Draft Date,112.0,10,ALL DAY Johnnys,76.0,W,False
2016,2,10,ALL DAY Johnnys,76.0,6,TINder Chicken Draft Date,112.0,L,False
2016,2,5,they got tin chken n philly?,94.0,1,Tin Chicken Lives Matter,72.0,W,False
2016,2,1,Tin Chicken Lives Matter,72.0,5,they got tin chken n philly?,94.0,L,False
2016,2,9,Parm Farty Tin Chickens,87.0,8,Shiver Me Tin Chickens,60.0,W,False
2016,2,8,Shiver Me Tin Chickens,60.0,9,Parm Farty Tin Chickens,87.0,L,False
2016,3,3,Jet Fuel Can't Melt Tin Chickn,81.0,6,TINder Chicken Draft Date,59.0,W,False
2016,3,6,TINder Chicken Draft Date,59.0,3,Jet Fuel Can't Melt Tin Chickn,81.0,L,False
2016,3,4,Prestige Worldwide,82.0,5,they got tin chken n philly?,124.0,L,False
2016,3,5,they got tin chken n philly?,124.0,4,Prestige Worldwide,82.0,W,False
2016,3,7,The NFL Team Owners,106.0,9,Parm Farty Tin Chickens,101.0,W,False
2016,3,9,Parm Farty Tin Chickens,101.0,7,The NFL Team Owners,106.0,L,False
2016,3,2,I have the tin chicken,86.0,1,Tin Chicken Lives Matter,102.0,L,False
2016,3,1,Tin Chicken Lives Matter,102.0,2,I have the tin chicken,86.0,W,False
2016,3,10,ALL DAY Johnnys,41.0,8,Shiver Me Tin Chickens,77.0,L,False
2016,3,8,Shiver Me Tin Chickens,77.0,10,ALL DAY Johnnys,41.0,W,False
2016,4,5,they got tin chken n philly?,80.0,9,Parm Farty Tin Chickens,68.0,W,False
2016,4,9,Parm Farty Tin Chickens,68.0,5,they got tin chken n philly?,80.0,L,False
2016,4,1,Tin Chicken Lives Matter,77.0,3,Jet Fuel Can't Melt Tin Chickn,88.0,L,False
2016,4,3,Jet Fuel Can't Melt Tin Chickn,88.0,1,Tin Chicken Lives Matter,77.0,W,False
2016,4,8,Shiver Me Tin Chickens,80.0,6,TINder Chicken Draft Date,91.0,L,False
2016,4,6,TINder Chicken Draft Date,91.0,8,Shiver Me Tin Chickens,80.0,W,False
2016,4,2,I have the tin chicken,91.0,4,Prestige Worldwide,78.0,W,False
2016,4,4,Prestige Worldwide,78.0,2,I have the tin chicken,91.0,L,False
2016,4,10,ALL DAY Johnnys,97.0,7,The NFL Team Owners,107.0,L,False
2016,4,7,The NFL Team Owners,107.0,10,ALL DAY Johnnys,97.0,W,False
2016,5,1,Tin Chicken Lives Matter,126.0,8,Shiver Me Tin Chickens,90.0,W,False
2016,5,8,Shiver Me Tin Chickens,90.0,1,Tin Chicken Lives Matter,126.0,L,False
2016,5,5,they got tin chken n philly?,147.0,2,I have the tin chicken,77.0,W,False
2016,5,2,I have the tin chicken,77.0,5,they got tin chken n philly?,147.0,L,False
2016,5,9,Parm Farty Tin Chickens,71.0,10,ALL DAY Johnnys,96.0,L,False
2016,5,10,ALL DAY Johnnys,96.0,9,Parm Farty Tin Chickens,71.0,W,False
2016,5,3,Jet Fuel Can't Melt Tin Chickn,121.0,4,Prestige Worldwide,85.0,W,False
2016,5,4,Prestige Worldwide,85.0,3,Jet Fuel Can't Melt Tin Chickn,121.0,L,False
2016,5,6,TINder Chicken Draft Date,63.0,7,The NFL Team Owners,63.0,T,False
2016,5,7,The NFL Team Owners,63.0,6,TINder Chicken Draft Date,63.0,T,False
2016,6,10,ALL DAY Johnnys,100.0,4,Prestige Worldwide,77.0,W,False
2016,6,4,Prestige Worldwide,77.0,10,ALL DAY Johnnys,100.0,L,False
2016,6,7,The NFL Team Owners,101.0,3,Jet Fuel Can't Melt Tin Chickn,93.0,W,False
2016,6,3,Jet Fuel Can't Melt Tin Chickn,93.0,7,The NFL Team Owners,101.0,L,False
2016,6,6,TINder Chicken Draft Date,72.0,5,they got tin chken n philly?,116.0,L,False
2016,6,5,they got tin chken n philly?,116.0,6,TINder Chicken Draft Date,72.0,W,False
2016,6,9,Parm Farty Tin Chickens,123.0,1,Tin Chicken Lives Matter,67.0,W,False
2016,6,1,Tin Chicken Lives Matter,67.0,9,Parm Farty Tin Chickens,123.0,L,False
2016,6,8,Shiver Me Tin Chickens,90.0,2,I have the tin chicken,44.0,W,False
2016,6,2,I have the tin chicken,44.0,8,Shiver Me Tin Chickens,90.0,L,False
2016,7,3,Jet Fuel Can't Melt Tin Chickn,104.0,10,ALL DAY Johnnys,81.0,W,False
2016,7,10,ALL DAY Johnnys,81.0,3,Jet Fuel Can't Melt Tin Chickn,104.0,L,False
2016,7,5,they got tin chken n philly?,110.0,7,The NFL Team Owners,95.0,W,False
2016,7,7,The NFL Team Owners,95.0,5,they got tin chken n philly?,110.0,L,False
2016,7,1,Tin Chicken Lives Matter,91.0,6,TINder Chicken Draft Date,104.0,L,False
2016,7,6,TINder Chicken Draft Date,104.0,1,Tin Chicken Lives Matter,91.0,W,False
2016,7,2,I have the tin chicken,61.0,9,Parm Farty Tin Chickens,81.0,L,False
2016,7,9,Parm Farty Tin Chickens,81.0,2,I have the tin chicken,61.0,W,False
2016,7,4,Prestige Worldwide,88.0,8,Shiver Me Tin Chickens,92.0,L,False
2016,7,8,Shiver Me Tin Chickens,92.0,4,Prestige Worldwide,88.0,W,False
2016,8,10,ALL DAY Johnnys,64.0,5,they got tin chken n philly?,82.0,L,False
2016,8,5,they got tin chken n philly?,82.0,10,ALL DAY Johnnys,64.0,W,False
2016,8,7,The NFL Team Owners,95.0,1,Tin Chicken Lives Matter,80.0,W,False
2016,8,1,Tin Chicken Lives Matter,80.0,7,The NFL Team Owners,95.0,L,False
2016,8,6,TINder Chicken Draft Date,88.0,2,I have the tin chicken,107.0,L,False
2016,8,2,I have the tin chicken,107.0,6,TINder Chicken Draft Date,88.0,W,False
2016,8,9,Parm Farty Tin Chickens,106.0,4,Prestige Worldwide,92.0,W,False
2016,8,4,Prestige Worldwide,92.0,9,Parm Farty Tin Chickens,106.0,L,False
2016,8,8,Shiver Me Tin Chickens,99.0,3,Jet Fuel Can't Melt Tin Chickn,80.0,W,False
2016,8,3,Jet Fuel Can't Melt Tin Chickn,80.0,8,Shiver Me Tin Chickens,99.0,L,False
2016,9,1,Tin Chicken Lives Matter,120.0,10,ALL DAY Johnnys,108.0,W,False
2016,9,10,ALL DAY Johnnys,108.0,1,Tin Chicken Lives Matter,120.0,L,False
2016,9,2,I have the tin chicken,72.0,5,they got tin chken n philly?,80.0,L,False
2016,9,5,they got tin chken n philly?,80.0,2,I have the tin chicken,72.0,W,False
2016,9,7,The NFL Team Owners,151.0,8,Shiver Me Tin Chickens,41.0,W,False
2016,9,8,Shiver Me Tin Chickens,41.0,7,The NFL Team Owners,151.0,L,False
2016,9,4,Prestige Worldwide,94.0,3,Jet Fuel Can't Melt Tin Chickn,121.0,L,False
2016,9,3,Jet Fuel Can't Melt Tin Chickn,121.0,4,Prestige Worldwide,94.0,W,False
2016,9,6,TINder Chicken Draft Date,80.0,9,Parm Farty Tin Chickens,67.0,W,False
2016,9,9,Parm Farty Tin Chickens,67.0,6,TINder Chicken Draft Date,80.0,L,False
2016,10,2,I have the tin chicken,68.0,7,The NFL Team Owners,101.0,L,False
2016,10,7,The NFL Team Owners,101.0,2,I have the tin chicken,68.0,W,False
2016,10,4,Prestige Worldwide,139.0,1,Tin Chicken Lives Matter,82.0,W,False
2016,10,1,Tin Chicken Lives Matter,82.0,4,Prestige Worldwide,139.0,L,False
2016,10,10,ALL DAY Johnnys,111.0,6,TINder Chicken Draft Date,111.0,T,False
2016,10,6,TINder Chicken Draft Date,111.0,10,ALL DAY Johnnys,111.0,T,False
2016,10,3,Jet Fuel Can't Melt Tin Chickn,107.0,5,they got tin chken n philly?,97.0,W,False
2016,10,5,they got tin chken n philly?,97.0,3,Jet Fuel Can't Melt Tin Chickn,107.0,L,False
2016,10,8,Shiver Me Tin Chickens,76.0,9,Parm Farty Tin Chickens,83.0,L,False
2016,10,9,Parm Farty Tin Chickens,83.0,8,Shiver Me Tin Chickens,76.0,W,False
2016,11,4,Prestige Worldwide,96.0,6,TINder Chicken Draft Date,70.0,W,False
2016,11,6,TINder Chicken Draft Date,70.0,4,Prestige Worldwide,96.0,L,False
2016,11,2,I have the tin chicken,97.0,3,Jet Fuel Can't Melt Tin Chickn,89.0,W,False
2016,11,3,Jet Fuel Can't Melt Tin Chickn,89.0,2,I have the tin chicken,97.0,L,False
2016,11,9,Parm Farty Tin Chickens,80.0,7,The NFL Team Owners,94.0,L,False
2016,11,7,The NFL Team Owners,94.0,9,Parm Farty Tin Chickens,80.0,W,False
2016,11,1,Tin Chicken Lives Matter,81.0,5,they got tin chken n philly?,99.0,L,False
2016,11,5,they got tin chken n philly?,99.0,1,Tin Chicken Lives Matter,81.0,W,False
2016,11,8,Shiver Me Tin Chickens,84.0,10,ALL DAY Johnnys,94.0,L,False
2016,11,10,ALL DAY Johnnys,94.0,8,Shiver Me Tin Chickens,84.0,W,False
2016,12,3,Jet Fuel Can't Melt Tin Chickn,91.0,9,Parm Farty Tin Chickens,101.0,L,False
2016,12,9,Parm Farty Tin Chickens,101.0,3,Jet Fuel Can't Melt Tin Chickn,91.0,W,False
2016,12,5,they got tin chken n philly?,118.0,4,Prestige Worldwide,77.0,W,False
2016,12,4,Prestige Worldwide,77.0,5,they got tin chken n philly?,118.0,L,False
2016,12,6,TINder Chicken Draft Date,78.0,8,Shiver Me Tin Chickens,58.0,W,False
2016,12,8,Shiver Me Tin Chickens,58.0,6,TINder Chicken Draft Date,78.0,L,False
2016,12,1,Tin Chicken Lives Matter,95.0,2,I have the tin chicken,80.0,W,False
2016,12,2,I have the tin chicken,80.0,1,Tin Chicken Lives Matter,95.0,L,False
2016,12,7,The NFL Team Owners,78.0,10,ALL DAY Johnnys,106.0,L,False
2016,12,10,ALL DAY Johnnys,106.0,7,The NFL Team Owners,78.0,W,False
2016,13,5,they got tin chken n philly?,94.0,8,Shiver Me Tin Chickens,68.0,W,True
2016,13,8,Shiver Me Tin Chickens,68.0,5,they got tin chken n philly?,94.0,L,True
2016,13,3,Jet Fuel Can't Melt Tin Chickn,82.0,1,Tin Chicken Lives Matter,73.0,W,True
2016,13,1,Tin Chicken Lives Matter,73.0,3,Jet Fuel Can't Melt Tin Chickn,82.0,L,True
2016,13,10,ALL DAY Johnnys,91.0,9,Parm Farty Tin Chickens,103.0,L,True
2016,13,9,Parm Farty Tin Chickens,103.0,10,ALL DAY Johnnys,91.0,W,True
2016,13,4,Prestige Worldwide,102.0,2,I have the tin chicken,78.0,W,True
2016,13,2,I have the tin chicken,78.0,4,Prestige Worldwide,102.0,L,True
2016,13,7,The NFL Team Owners,111.0,6,TINder Chicken Draft Date,91.0,W,True
2016,13,6,TINder Chicken Draft Date,91.0,7,The NFL Team Owners,111.0,L,True
2016,14,5,they got tin chken n philly?,44.0,9,Parm Farty Tin Chickens,67.0,L,True
2016,14,9,Parm Farty Tin Chickens,67.0,5,they got tin chken n philly?,44.0,W,True
2016,14,7,The NFL Team Owners,68.0,3,Jet Fuel Can't Melt Tin Chickn,142.0,L,True
2016,14,3,Jet Fuel Can't Melt Tin Chickn,142.0,7,The NFL Team Owners,68.0,W,True
2016,14,6,TINder Chicken Draft Date,69.0,1,Tin Chicken Lives Matter,77.0,L,True
2016,14,1,Tin Chicken Lives Matter,77.0,6,TINder Chicken Draft Date,69.0,W,True
2016,14,10,ALL DAY Johnnys,87.0,4,Prestige Worldwide,63.0,W,True
2016,14,4,Prestige Worldwide,63.0,10,ALL DAY Johnnys,87.0,L,True
2016,14,2,I have the tin chicken,73.0,8,Shiver Me Tin Chickens,84.0,L,True
2016,14,8,Shiver Me Tin Chickens,84.0,2,I have the tin chicken,73.0,W,True
2016,15,5,they got tin chken n philly?,122.0,9,Parm Farty Tin Chickens,90.0,W,True
2016,15,9,Parm Farty Tin Chickens,90.0,5,they got tin chken n philly?,122.0,L,True
2016,15,7,The NFL Team Owners,80.0,3,Jet Fuel Can't Melt Tin Chickn,122.0,L,True
2016,15,3,Jet Fuel Can't Melt Tin Chickn,122.0,7,The NFL Team Owners,80.0,W,True
2016,15,6,TINder Chicken Draft Date,54.0,1,Tin Chicken Lives Matter,57.0,L,True
2016,15,1,Tin Chicken Lives Matter,57.0,6,TINder Chicken Draft Date,54.0,W,True
2016,15,10,ALL DAY Johnnys,68.0,4,Prestige Worldwide,111.0,L,True
2016,15,4,Prestige Worldwide,111.0,10,ALL DAY Johnnys,68.0,W,True
2016,15,2,I have the tin chicken,98.0,8,Shiver Me Tin Chickens,48.0,W,True
2016,15,8,Shiver Me Tin Chickens,48.0,2,I have the tin chicken,98.0,L,True
2016,16,5,they got tin chken n philly?,83.0,3,Jet Fuel Can't Melt Tin Chickn,131.0,L,True
2016,16,3,Jet Fuel Can't Melt Tin Chickn,131.0,5,they got tin chken n philly?,83.0,W,True
2016,16,7,The NFL Team Owners,137.0,9,Parm Farty Tin Chickens,82.0,W,True
2016,16,9,Parm Farty Tin Chickens,82.0,7,The NFL Team Owners,137.0,L,True
2016,16,1,Tin Chicken Lives Matter,92.0,4,Prestige Worldwide,89.0,W,True
2016,16,4,Prestige Worldwide,89.0,1,Tin Chicken Lives Matter,92.0,L,True
2016,16,6,TINder Chicken Draft Date,62.0,2,I have the tin chicken,59.0,W,True
2016,16,2,I have the tin chicken,59.0,6,TINder Chicken Draft Date,62.0,L,True
2016,16,10,ALL DAY Johnnys,75.0,8,Shiver Me Tin Chickens,89.0,L,True
2016,16,8,Shiver Me Tin Chickens,89.0,10,ALL DAY Johnnys,75.0,W,True
2017,1,2,Honey Funches  Of Oats,68.0,10,ALL DAY Johnnys,76.0,L,False
2017,1,10,ALL DAY Johnnys,76.0,2,Honey Funches  Of Oats,68.0,W,False
2017,1,1,Triple Crown Affirmed,65.0,4,Give me the hotdog baby,71.0,L,False
2017,1,4,Give me the hotdog baby,71.0,1,Triple Crown Affirmed,65.0,W,False
2017,1,8,Josh N Brian's Excellent Team,125.0,7,Dontrelle Inman and the Necks,60.0,W,False
2017,1,7,Dontrelle Inman and the Necks,60.0,8,Josh N Brian's Excellent Team,125.0,L,False
2017,1,5,they got tin chken n philly?,64.0,3,Jet Fuel Can't Melt Tin Chickn,84.0,L,False
2017,1,3,Jet Fuel Can't Melt Tin Chickn,84.0,5,they got tin chken n philly?,64.0,W,False
2017,1,9,On the 2nd Year He Ressurected,102.0,6,Travis Kelce And the Boys,72.0,W,False
2017,1,6,Travis Kelce And the Boys,72.0,9,On the 2nd Year He Ressurected,102.0,L,False
2017,2,4,Give me the hotdog baby,78.0,7,Dontrelle Inman and the Necks,80.0,L,False
2017,2,7,Dontrelle Inman and the Necks,80.0,4,Give me the hotdog baby,78.0,W,False
2017,2,3,Jet Fuel Can't Melt Tin Chickn,97.0,2,Honey Funches  Of Oats,77.0,W,False
2017,2,2,Honey Funches  Of Oats,77.0,3,Jet Fuel Can't Melt Tin Chickn,97.0,L,False
2017,2,6,Travis Kelce And the Boys,75.0,10,ALL DAY Johnnys,114.0,L,False
2017,2,10,ALL DAY Johnnys,114.0,6,Travis Kelce And the Boys,75.0,W,False
2017,2,5,they got tin chken n philly?,68.0,1,Triple Crown Affirmed,110.0,L,False
2017,2,1,Triple Crown Affirmed,110.0,5,they got tin chken n philly?,68.0,W,False
2017,2,9,On the 2nd Year He Ressurected,86.0,8,Josh N Brian's Excellent Team,63.0,W,False
2017,2,8,Josh N Brian's Excellent Team,63.0,9,On the 2nd Year He Ressurected,86.0,L,False
2017,3,3,Jet Fuel Can't Melt Tin Chickn,84.0,6,Travis Kelce And the Boys,59.0,W,False
2017,3,6,Travis Kelce And the Boys,59.0,3,Jet Fuel Can't Melt Tin Chickn,84.0,L,False
2017,3,4,Give me the hotdog baby,97.0,5,they got tin chken n philly?,89.0,W,False
2017,3,5,they got tin chken n philly?,89.0,4,Give me the hotdog baby,97.0,L,False
2017,3,7,Dontrelle Inman and the Necks,100.0,9,On the 2nd Year He Ressurected,103.0,L,False
2017,3,9,On the 2nd Year He Ressurected,103.0,7,Dontrelle Inman and the Necks,100.0,W,False
2017,3,2,Honey Funches  Of Oats,74.0,1,Triple Crown Affirmed,91.0,L,False
2017,3,1,Triple Crown Affirmed,91.0,2,Honey Funches  Of Oats,74.0,W,False
2017,3,10,ALL DAY Johnnys,64.0,8,Josh N Brian's Excellent Team,129.0,L,False
2017,3,8,Josh N Brian's Excellent Team,129.0,10,ALL DAY Johnnys,64.0,W,False
2017,4,5,they got tin chken n philly?,78.0,9,On the 2nd Year He Ressurected,67.0,W,False
2017,4,9,On the 2nd Year He Ressurected,67.0,5,they got tin chken n philly?,78.0,L,False
2017,4,1,Triple Crown Affirmed,93.0,3,Jet Fuel Can't Melt Tin Chickn,104.0,L,False
2017,4,3,Jet Fuel Can't Melt Tin Chickn,104.0,1,Triple Crown Affirmed,93.0,W,False
2017,4,8,Josh N Brian's Excellent Team,82.0,6,Travis Kelce And the Boys,81.0,W,False
2017,4,6,Travis Kelce And the Boys,81.0,8,Josh N Brian's Excellent Team,82.0,L,False
2017,4,2,Honey Funches  Of Oats,118.0,4,Give me the hotdog baby,62.0,W,False
2017,4,4,Give me the hotdog baby,62.0,2,Honey Funches  Of Oats,118.0,L,False
2017,4,10,ALL DAY Johnnys,79.0,7,Dontrelle Inman and the Necks,83.0,L,False
2017,4,7,Dontrelle Inman and the Necks,83.0,10,ALL DAY Johnnys,79.0,W,False
2017,5,1,Triple Crown Affirmed,65.0,8,Josh N Brian's Excellent Team,106.0,L,False
2017,5,8,Josh N Brian's Excellent Team,106.0,1,Triple Crown Affirmed,65.0,W,False
2017,5,5,they got tin chken n philly?,88.0,2,Honey Funches  Of Oats,68.0,W,False
2017,5,2,Honey Funches  Of Oats,68.0,5,they got tin chken n philly?,88.0,L,False
2017,5,9,On the 2nd Year He Ressurected,68.0,10,ALL DAY Johnnys,73.0,L,False
2017,5,10,ALL DAY Johnnys,73.0,9,On the 2nd Year He Ressurected,68.0,W,False
2017,5,3,Jet Fuel Can't Melt Tin Chickn,126.0,4,Give me the hotdog baby,57.0,W,False
2017,5,4,Give me the hotdog baby,57.0,3,Jet Fuel Can't Melt Tin Chickn,126.0,L,False
2017,5,6,Travis Kelce And the Boys,97.0,7,Dontrelle Inman and the Necks,94.0,W,False
2017,5,7,Dontrelle Inman and the Necks,94.0,6,Travis Kelce And the Boys,97.0,L,False
2017,6,10,ALL DAY Johnnys,83.0,4,Give me the hotdog baby,89.0,L,False
2017,6,4,Give me the hotdog baby,89.0,10,ALL DAY Johnnys,83.0,W,False
2017,6,7,Dontrelle Inman and the Necks,70.0,3,Jet Fuel Can't Melt Tin Chickn,105.0,L,False
2017,6,3,Jet Fuel Can't Melt Tin Chickn,105.0,7,Dontrelle Inman and the Necks,70.0,W,False
2017,6,6,Travis Kelce And the Boys,91.0,5,they got tin chken n philly?,71.0,W,False
2017,6,5,they got tin chken n philly?,71.0,6,Travis Kelce And the Boys,91.0,L,False
2017,6,9,On the 2nd Year He Ressurected,84.0,1,Triple Crown Affirmed,103.0,L,False
2017,6,1,Triple Crown Affirmed,103.0,9,On the 2nd Year He Ressurected,84.0,W,False
2017,6,8,Josh N Brian's Excellent Team,73.0,2,Honey Funches  Of Oats,120.0,L,False
2017,6,2,Honey Funches  Of Oats,120.0,8,Josh N Brian's Excellent Team,73.0,W,False
2017,7,3,Jet Fuel Can't Melt Tin Chickn,128.0,10,ALL DAY Johnnys,81.0,W,False
2017,7,10,ALL DAY Johnnys,81.0,3,Jet Fuel Can't Melt Tin Chickn,128.0,L,False
2017,7,5,they got tin chken n philly?,63.0,7,Dontrelle Inman and the Necks,69.0,L,False
2017,7,7,Dontrelle Inman and the Necks,69.0,5,they got tin chken n philly?,63.0,W,False
2017,7,1,Triple Crown Affirmed,98.0,6,Travis Kelce And the Boys,77.0,W,False
2017,7,6,Travis Kelce And the Boys,77.0,1,Triple Crown Affirmed,98.0,L,False
2017,7,2,Honey Funches  Of Oats,95.0,9,On the 2nd Year He Ressurected,103.0,L,False
2017,7,9,On the 2nd Year He Ressurected,103.0,2,Honey Funches  Of Oats,95.0,W,False
2017,7,4,Give me the hotdog baby,60.0,8,Josh N Brian's Excellent Team,77.0,L,False
2017,7,8,Josh N Brian's Excellent Team,77.0,4,Give me the hotdog baby,60.0,W,False
2017,8,10,ALL DAY Johnnys,66.0,5,they got tin chken n philly?,92.0,L,False
2017,8,5,they got tin chken n philly?,92.0,10,ALL DAY Johnnys,66.0,W,False
2017,8,7,Dontrelle Inman and the Necks,121.0,1,Triple Crown Affirmed,73.0,W,False
2017,8,1,Triple Crown Affirmed,73.0,7,Dontrelle Inman and the Necks,121.0,L,False
2017,8,6,Travis Kelce And the Boys,100.0,2,Honey Funches  Of Oats,94.0,W,False
2017,8,2,Honey Funches  Of Oats,94.0,6,Travis Kelce And the Boys,100.0,L,False
2017,8,9,On the 2nd Year He Ressurected,92.0,4,Give me the hotdog baby,94.0,L,False
2017,8,4,Give me the hotdog baby,94.0,9,On the 2nd Year He Ressurected,92.0,W,False
2017,8,8,Josh N Brian's Excellent Team,58.0,3,Jet Fuel Can't Melt Tin Chickn,98.0,L,False
2017,8,3,Jet Fuel Can't Melt Tin Chickn,98.0,8,Josh N Brian's Excellent Team,58.0,W,False
2017,9,1,Triple Crown Affirmed,64.0,10,ALL DAY Johnnys,83.0,L,False
2017,9,10,ALL DAY Johnnys,83.0,1,Triple Crown Affirmed,64.0,W,False
2017,9,2,Honey Funches  Of Oats,78.0,5,they got tin chken n philly?,105.0,L,False
2017,9,5,they got tin chken n philly?,105.0,2,Honey Funches  Of Oats,78.0,W,False
2017,9,7,Dontrelle Inman and the Necks,92.0,8,Josh N Brian's Excellent Team,61.0,W,False
2017,9,8,Josh N Brian's Excellent Team,61.0,7,Dontrelle Inman and the Necks,92.0,L,False
2017,9,4,Give me the hotdog baby,93.0,3,Jet Fuel Can't Melt Tin Chickn,64.0,W,False
2017,9,3,Jet Fuel Can't Melt Tin Chickn,64.0,4,Give me the hotdog baby,93.0,L,False
2017,9,6,Travis Kelce And the Boys,96.0,9,On the 2nd Year He Ressurected,94.0,W,False
2017,9,9,On the 2nd Year He Ressurected,94.0,6,Travis Kelce And the Boys,96.0,L,False
2017,10,2,Honey Funches  Of Oats,97.0,7,Dontrelle Inman and the Necks,126.0,L,False
2017,10,7,Dontrelle Inman and the Necks,126.0,2,Honey Funches  Of Oats,97.0,W,False
2017,10,4,Give me the hotdog baby,93.0,1,Triple Crown Affirmed,73.0,W,False
2017,10,1,Triple Crown Affirmed,73.0,4,Give me the hotdog baby,93.0,L,False
2017,10,10,ALL DAY Johnnys,72.0,6,Travis Kelce And the Boys,102.0,L,False
2017,10,6,Travis Kelce And the Boys,102.0,10,ALL DAY Johnnys,72.0,W,False
2017,10,3,Jet Fuel Can't Melt Tin Chickn,65.0,5,they got tin chken n philly?,77.0,L,False
2017,10,5,they got tin chken n philly?,77.0,3,Jet Fuel Can't Melt Tin Chickn,65.0,W,False
2017,10,8,Josh N Brian's Excellent Team,80.0,9,On the 2nd Year He Ressurected,98.0,L,False
2017,10,9,On the 2nd Year He Ressurected,98.0,8,Josh N Brian's Excellent Team,80.0,W,False
2017,11,4,Give me the hotdog baby,82.0,6,Travis Kelce And the Boys,107.0,L,False
2017,11,6,Travis Kelce And the Boys,107.0,4,Give me the hotdog baby,82.0,W,False
2017,11,2,Honey Funches  Of Oats,88.0,3,Jet Fuel Can't Melt Tin Chickn,61.0,W,False
2017,11,3,Jet Fuel Can't Melt Tin Chickn,61.0,2,Honey Funches  Of Oats,88.0,L,False
2017,11,9,On the 2nd Year He Ressurected,134.0,7,Dontrelle Inman and the Necks,71.0,W,False
2017,11,7,Dontrelle Inman and the Necks,71.0,9,On the 2nd Year He Ressurected,134.0,L,False
2017,11,1,Triple Crown Affirmed,73.0,5,they got tin chken n philly?,125.0,L,False
2017,11,5,they got tin chken n philly?,125.0,1,Triple Crown Affirmed,73.0,W,False
2017,11,8,Josh N Brian's Excellent Team,74.0,10,ALL DAY Johnnys,88.0,L,False
2017,11,10,ALL DAY Johnnys,88.0,8,Josh N Brian's Excellent Team,74.0,W,False
2017,12,3,Jet Fuel Can't Melt Tin Chickn,88.0,9,On the 2nd Year He Ressurected,134.0,L,False
2017,12,9,On the 2nd Year He Ressurected,134.0,3,Jet Fuel Can't Melt Tin Chickn,88.0,W,False
2017,12,5,they got tin chken n philly?,109.0,4,Give me the hotdog baby,96.0,W,False
2017,12,4,Give me the hotdog baby,96.0,5,they got tin chken n philly?,109.0,L,False
2017,12,6,Travis Kelce And the Boys,74.0,8,Josh N Brian's Excellent Team,68.0,W,False
2017,12,8,Josh N Brian's Excellent Team,68.0,6,Travis Kelce And the Boys,74.0,L,False
2017,12,1,Triple Crown Affirmed,92.0,2,Honey Funches  Of Oats,111.0,L,False
2017,12,2,Honey Funches  Of Oats,111.0,1,Triple Crown Affirmed,92.0,W,False
2017,12,7,Dontrelle Inman and the Necks,83.0,10,ALL DAY Johnnys,107.0,L,False
2017,12,10,ALL DAY Johnnys,107.0,7,Dontrelle Inman and the Necks,83.0,W,False
2017,13,3,Jet Fuel Can't Melt Tin Chickn,100.0,5,they got tin chken n philly?,79.0,W,True
2017,13,5,they got tin chken n philly?,79.0,3,Jet Fuel Can't Melt Tin Chickn,100.0,L,True
2017,13,9,On the 2nd Year He Ressurected,114.0,6,Travis Kelce And the Boys,115.0,L,True
2017,13,6,Travis Kelce And the Boys,115.0,9,On the 2nd Year He Ressurected,114.0,W,True
2017,13,7,Dontrelle Inman and the Necks,72.0,10,ALL DAY Johnnys,82.0,L,True
2017,13,10,ALL DAY Johnnys,82.0,7,Dontrelle Inman and the Necks,72.0,W,True
2017,13,4,Give me the hotdog baby,65.0,8,Josh N Brian's Excellent Team,60.0,W,True
2017,13,8,Josh N Brian's Excellent Team,60.0,4,Give me the hotdog baby,65.0,L,True
2017,13,2,Honey Funches  Of Oats,113.0,1,Triple Crown Affirmed,99.0,W,True
2017,13,1,Triple Crown Affirmed,99.0,2,Honey Funches  Of Oats,113.0,L,True
2017,14,3,Jet Fuel Can't Melt Tin Chickn,121.0,5,they got tin chken n philly?,62.0,W,True
2017,14,5,they got tin chken n philly?,62.0,3,Jet Fuel Can't Melt Tin Chickn,121.0,L,True
2017,14,9,On the 2nd Year He Ressurected,79.0,6,Travis Kelce And the Boys,71.0,W,True
