season,week,player_id,player_name,position,pro_team,points,receptions
2018,5,-16023,Steelers D/ST,D/ST,PIT,17.0,0.0
2018,5,-16022,Cardinals D/ST,D/ST,ARI,17.0,0.0
2018,5,-16021,Eagles D/ST,D/ST,PHI,3.0,0.0
2018,5,-16020,Jets D/ST,D/ST,NYJ,4.0,0.0
2018,5,-16019,Giants D/ST,D/ST,NYG,4.0,0.0
2018,5,-16018,Saints D/ST,D/ST,NO,9.0,0.0
2018,5,-16017,Patriots D/ST,D/ST,NE,4.0,0.0
2018,5,-16016,Vikings D/ST,D/ST,MIN,12.0,0.0
2018,5,-16015,Dolphins D/ST,D/ST,MIA,13.0,0.0
2018,5,-16014,Rams D/ST,D/ST,LAR,0.0,0.0
2018,5,-16012,Chiefs D/ST,D/ST,KC,16.0,0.0
2018,5,-16011,Colts D/ST,D/ST,IND,-2.0,0.0
2018,5,-16010,Titans D/ST,D/ST,TEN,8.0,0.0
2018,5,-16009,Packers D/ST,D/ST,GB,4.0,0.0
2018,5,-16008,Lions D/ST,D/ST,DET,4.0,0.0
2018,5,-16007,Broncos D/ST,D/ST,DEN,-2.0,0.0
2018,5,-16006,Cowboys D/ST,D/ST,DAL,0.0,0.0
2018,5,-16005,Browns D/ST,D/ST,CLE,8.0,0.0
2018,5,-16004,Bengals D/ST,D/ST,CIN,24.0,0.0
2018,5,-16002,Bills D/ST,D/ST,BUF,13.0,0.0
2018,5,-16001,Falcons D/ST,D/ST,ATL,-2.0,0.0
2018,5,1097,Adam Vinatieri,K,IND,7.0,0.0
2018,5,2148,Sebastian Janikowski,K,SEA,9.0,0.0
2018,5,2330,Tom Brady,QB,NE,27.54,0.0
2018,5,2580,Drew Brees,QB,NO,26.72,1.0
2018,5,4333,Matt Bryant,K,ATL,6.0,0.0
2018,5,5528,Larry Fitzgerald,WR,ARI,3.5,2.0
2018,5,5529,Philip Rivers,QB,LAC,21.36,0.0
2018,5,5536,Ben Roethlisberger,QB,PIT,21.6,0.0
2018,5,5557,Benjamin Watson,TE,NO,3.0,4.0
2018,5,8416,Alex Smith,QB,WSH,13.7,0.0
2018,5,8439,Aaron Rodgers,QB,GB,28.68,0.0
2018,5,8479,Frank Gore,RB,MIA,6.3,0.0
2018,5,8544,Darren Sproles,RB,PHI,0.0,0.0
2018,5,9354,Robbie Gould,K,SF,-1.0,0.0
2018,5,9704,Stephen Gostkowski,K,NE,9.0,0.0
2018,5,9761,Delanie Walker,TE,TEN,0.0,0.0
2018,5,10452,Adrian Peterson,RB,WSH,4.2,2.0
2018,5,10453,Ted Ginn Jr.,WR,NO,0.0,0.0
2018,5,10456,Marshawn Lynch,RB,LV,4.1,2.0
2018,5,10475,Greg Olsen,TE,CAR,0.0,0.0
2018,5,10636,Mason Crosby,K,GB,0.0,0.0
2018,5,11122,Matt Prater,K,DET,6.0,0.0
2018,5,11237,Matt Ryan,QB,ATL,14.4,0.0
2018,5,11252,Joe Flacco,QB,BAL,11.22,0.0
2018,5,11270,Jordy Nelson,WR,LV,10.3,4.0
2018,5,11439,Pierre Garcon,WR,SF,4.7,5.0
2018,5,11674,Danny Amendola,WR,MIA,3.0,3.0
2018,5,12460,Graham Gano,K,CAR,19.0,0.0
2018,5,12483,Matthew Stafford,QB,DET,15.22,0.0
2018,5,12514,LeSean McCoy,RB,BUF,10.8,2.0
2018,5,12537,Jared Cook,TE,LV,2.0,4.0
2018,5,12563,Michael Crabtree,WR,BAL,6.6,6.0
2018,5,12649,Julian Edelman,WR,NE,5.7,7.0
2018,5,12731,Ryan Succop,K,TEN,16.0,0.0
2018,5,13213,LeGarrette Blount,RB,DET,14.2,0.0
2018,5,13216,Demaryius Thomas,WR,HOU,16.5,5.0
2018,5,13217,Golden Tate,WR,PHI,4.2,5.0
2018,5,13229,Rob Gronkowski,TE,NE,7.5,6.0
2018,5,13232,Jimmy Graham,TE,GB,7.6,6.0
2018,5,13295,Emmanuel Sanders,WR,DEN,7.2,9.0
2018,5,13587,Chris Ivory,RB,BUF,4.3,0.0
2018,5,13934,Antonio Brown,WR,PIT,22.1,6.0
2018,5,13981,Mark Ingram II,RB,NO,19.3,2.0
2018,5,13982,Julio Jones,WR,ATL,6.2,5.0
2018,5,13983,A.J. Green,WR,CIN,11.2,6.0
2018,5,13994,Cam Newton,QB,CAR,16.38,0.0
2018,5,14012,Andy Dalton,QB,CIN,12.92,0.0
2018,5,14053,Randall Cobb,WR,GB,0.0,0.0
2018,5,14054,Kyle Rudolph,TE,MIN,4.1,5.0
2018,5,14129,Bilal Powell,RB,NYJ,7.9,0.0
2018,5,14145,Charles Clay,TE,BUF,1.2,1.0
2018,5,14163,Tyrod Taylor,QB,CLE,0.0,0.0
2018,5,14198,Dion Lewis,RB,TEN,2.8,3.0
2018,5,14221,Doug Baldwin,WR,SEA,0.1,1.0
2018,5,14322,Dan Bailey,K,MIN,11.0,0.0
2018,5,14402,Chris Hogan,WR,NE,3.4,3.0
2018,5,14874,Andrew Luck,QB,IND,22.6,0.0
2018,5,14880,Kirk Cousins,QB,MIN,14.14,0.0
2018,5,14881,Russell Wilson,QB,SEA,19.92,0.0
2018,5,14885,Doug Martin,RB,LV,0.1,0.0
2018,5,14886,Lamar Miller,RB,HOU,0.0,0.0
2018,5,14912,Alshon Jeffery,WR,PHI,3.9,2.0
2018,5,14922,Mohamed Sanu,WR,ATL,13.3,4.0
2018,5,14924,T.Y. Hilton,WR,IND,0.0,0.0
2018,5,14993,Greg Zuerlein,K,LAR,0.0,0.0
2018,5,15009,Alfred Morris,RB,SF,9.1,3.0
2018,5,15072,Marvin Jones Jr.,WR,DET,6.8,1.0
2018,5,15428,Jermaine Kearse,WR,NYJ,1.4,1.0
2018,5,15683,Justin Tucker,K,BAL,9.0,0.0
2018,5,15705,Josh Gordon,WR,NE,11.0,2.0
2018,5,15788,Tyler Eifert,TE,CIN,0.0,0.0
2018,5,15795,DeAndre Hopkins,WR,HOU,13.1,9.0
2018,5,15807,Cordarrelle Patterson,RB,NE,7.1,2.0
2018,5,15818,Keenan Allen,WR,LAC,9.5,8.0
2018,5,15825,Le'Veon Bell,RB,PIT,0.0,0.0
2018,5,15826,Giovani Bernard,RB,CIN,0.0,0.0
2018,5,15835,Zach Ertz,TE,PHI,17.0,10.0
2018,5,15839,Marquise Goodwin,WR,SF,0.0,0.0
2018,5,15847,Travis Kelce,TE,KC,10.0,5.0
2018,5,15853,Vance McDonald,TE,PIT,0.6,1.0
2018,5,15860,Jordan Reed,TE,WSH,2.1,1.0
2018,5,15880,Robert Woods,WR,LAR,14.5,5.0
2018,5,15920,Latavius Murray,RB,MIN,5.6,2.0
2018,5,15921,Kenjon Barner,RB,CAR,0.0,0.0
2018,5,15966,Chris Thompson,RB,WSH,6.2,6.0
2018,5,15971,Rex Burkhead,RB,NE,0.0,0.0
2018,5,16016,Kenny Stills,WR,MIA,1.7,2.0
2018,5,16020,Spencer Ware,RB,KC,1.3,1.0
2018,5,16040,C.J. Anderson,RB,LAR,0.9,0.0
2018,5,16339,Brandon McManus,K,DEN,4.0,0.0
2018,5,16460,Adam Thielen,WR,MIN,17.6,7.0
2018,5,16486,Brett Maher,K,DAL,12.0,0.0
2018,5,16504,Jack Doyle,TE,IND,0.0,0.0
2018,5,16724,Blake Bortles,QB,JAX,20.6,0.0
2018,5,16725,Sammy Watkins,WR,KC,7.8,6.0
2018,5,16730,Kelvin Benjamin,WR,KC,1.1,1.0
2018,5,16731,Brandin Cooks,WR,LAR,0.0,0.0
2018,5,16732,Eric Ebron,TE,IND,22.5,9.0
2018,5,16733,Odell Beckham Jr.,WR,NYG,23.38,8.0
2018,5,16757,Derek Carr,QB,LV,13.22,0.0
2018,5,16760,Jimmy Garoppolo,QB,SF,0.0,0.0
2018,5,16777,Carlos Hyde,RB,JAX,7.7,2.0
2018,5,16781,Paul Richardson,WR,WSH,5.0,4.0
2018,5,16782,Jerick McKinnon,RB,SF,0.0,0.0
2018,5,16790,Jarvis Landry,WR,CLE,6.9,5.0
2018,5,16795,Austin Seferian-Jenkins,TE,JAX,0.0,0.0
2018,5,16800,Davante Adams,WR,GB,20.0,9.0
2018,5,16804,John Brown,WR,BAL,5.8,4.0
2018,5,16899,Quincy Enunwa,WR,NYJ,0.0,0.0
2018,5,16913,James White,RB,NE,13.7,10.0
2018,5,16944,Devonta Freeman,RB,ATL,4.1,2.0
2018,5,17133,Isaiah Crowell,RB,NYJ,29.1,1.0
2018,5,17177,Allen Hurns,WR,DAL,6.3,1.0
2018,5,17359,Damien Williams,RB,KC,0.0,0.0
2018,5,17372,Chris Boswell,K,PIT,5.0,0.0
2018,5,17427,Cairo Santos,K,TB,9.0,0.0
2018,5,2473037,Jason Myers,K,NYJ,10.0,0.0
2018,5,2508176,David Johnson,RB,ARI,19.1,2.0
2018,5,2520698,Cameron Meredith,WR,NO,5.1,5.0
2018,5,2521161,Zach Zenner,RB,DET,0.0,0.0
2018,5,2570986,Malcolm Brown,RB,LAR,0.0,0.0
2018,5,2573079,Carson Wentz,QB,PHI,21.04,0.0
2018,5,2573300,Jay Ajayi,RB,PHI,1.4,1.0
2018,5,2574576,C.J. Uzomah,TE,CIN,4.3,2.0
2018,5,2574808,Robby Anderson,WR,NYJ,24.3,3.0
2018,5,2576019,Josh Doctson,WR,WSH,0.0,0.0
2018,5,2576389,Jeff Heuerman,TE,DEN,1.8,2.0
2018,5,2576414,Raheem Mostert,RB,SF,-1.1,1.0
2018,5,2576434,Melvin Gordon,RB,LAC,18.0,4.0
2018,5,2576623,DeVante Parker,WR,MIA,0.0,0.0
2018,5,2576716,Jamison Crowder,WR,WSH,5.5,4.0
2018,5,2577134,Ty Montgomery,RB,BAL,3.8,1.0
2018,5,2577253,Javorius Allen,RB,BAL,5.8,6.0
2018,5,2577327,Tyler Lockett,WR,SEA,16.4,3.0
2018,5,2577417,Dak Prescott,QB,DAL,11.72,0.0
2018,5,2582139,Sam Ficken,K,None,0.0,0.0
2018,5,2969962,Duke Johnson Jr.,RB,CLE,4.2,1.0
2018,5,2971573,Ka'imi Fairbairn,K,HOU,12.0,0.0
2018,5,2971618,Nelson Agholor,WR,PHI,4.5,4.0
2018,5,2972091,Jalen Richard,RB,LV,5.7,6.0
2018,5,2974858,Kenny Golladay,WR,DET,15.8,4.0
2018,5,2976212,Stefon Diggs,WR,MIN,11.6,10.0
2018,5,2976316,Michael Thomas,WR,NO,7.4,4.0
2018,5,2976499,Amari Cooper,WR,DAL,1.0,1.0
2018,5,2976516,T.J. Yeldon,RB,JAX,18.2,8.0
2018,5,2976592,Sterling Shepard,WR,NYG,7.5,4.0
2018,5,2977187,Cooper Kupp,WR,LAR,15.0,6.0
2018,5,2977609,Devin Funchess,WR,CAR,5.3,4.0
2018,5,2977644,Todd Gurley II,RB,LAR,29.3,4.0
2018,5,2979477,Tevin Coleman,RB,ATL,3.0,2.0
2018,5,2979843,Kenyan Drake,RB,MIA,17.5,7.0
2018,5,2980453,Jamaal Williams,RB,GB,7.2,2.0
2018,5,2985659,Wil Lutz,K,NO,8.0,0.0
2018,5,3025433,Mike Davis,RB,SEA,13.5,2.0
2018,5,3040151,George Kittle,TE,SF,8.3,5.0
2018,5,3042429,Wendell Smallwood,RB,PHI,15.1,3.0
2018,5,3042494,Elijah McGuire,RB,NYJ,0.0,0.0
2018,5,3042519,Aaron Jones,RB,GB,5.9,2.0
2018,5,3042778,Corey Davis,WR,TEN,4.9,4.0
2018,5,3043078,Derrick Henry,RB,TEN,5.6,0.0
2018,5,3043275,Austin Hooper,TE,ATL,7.7,9.0
2018,5,3045138,Mike Williams,WR,LAC,4.8,3.0
2018,5,3045144,Tyler Boyd,WR,CIN,4.4,4.0
2018,5,3045147,James Conner,RB,PIT,30.5,4.0
2018,5,3045260,Corey Clement,RB,PHI,0.0,0.0
2018,5,3046409,Alex Collins,RB,BAL,6.6,1.0
2018,5,3046779,Jared Goff,QB,LAR,14.34,0.0
2018,5,3049916,Matt Breida,RB,SF,12.1,1.0
2018,5,3050478,Jake Elliott,K,PHI,7.0,0.0
2018,5,3051392,Ezekiel Elliott,RB,DAL,8.4,7.0
2018,5,3051738,Marquez Valdes-Scantling,WR,GB,12.8,7.0
2018,5,3051876,Evan Engram,TE,NYG,0.0,0.0
2018,5,3052117,Phillip Lindsay,RB,DEN,8.1,3.0
2018,5,3052177,John Ross,WR,CIN,0.0,0.0
2018,5,3052587,Baker Mayfield,QB,CLE,17.98,0.0
2018,5,3052876,Will Fuller V,WR,HOU,1.5,2.0
2018,5,3054212,Jonnu Smith,TE,TEN,0.0,0.0
2018,5,3054845,Robert Foster,WR,BUF,0.0,0.0
2018,5,3054850,Alvin Kamara,RB,NO,3.9,3.0
2018,5,3055899,Harrison Butker,K,KC,13.0,0.0
2018,5,3057987,DaeSean Hamilton,WR,DEN,4.4,3.0
2018,5,3059760,Taywan Taylor,WR,TEN,1.0,3.0
2018,5,3059915,Kareem Hunt,RB,None,15.4,1.0
2018,5,3068267,Austin Ekeler,RB,LAC,11.9,1.0
2018,5,3068939,Aldrick Rosas,K,NYG,14.0,0.0
2018,5,3071572,Keelan Cole,WR,JAX,7.0,4.0
2018,5,3115306,Josh Reynolds,WR,LAR,4.9,2.0
2018,5,3115364,Leonard Fournette,RB,JAX,0.0,0.0
2018,5,3115365,Trey Quinn,WR,WSH,0.0,0.0
2018,5,3115913,Geronimo Allison,WR,GB,0.0,0.0
2018,5,3116136,Justin Jackson,RB,LAC,0.0,0.0
2018,5,3116385,Joe Mixon,RB,CIN,17.5,3.0
2018,5,3116406,Tyreek Hill,WR,KC,8.7,4.0
2018,5,3116593,Dalvin Cook,RB,MIN,0.0,0.0
2018,5,3116721,Jaylen Samuels,RB,PIT,0.0,0.0
2018,5,3117251,Christian McCaffrey,RB,CAR,15.3,5.0
2018,5,3120348,JuJu Smith-Schuster,WR,PIT,9.4,4.0
2018,5,3121427,Curtis Samuel,WR,CAR,9.7,2.0
2018,5,3122672,Royce Freeman,RB,DEN,4.7,3.0
2018,5,3122840,Deshaun Watson,QB,HOU,21.0,0.0
2018,5,3122866,Devontae Booker,RB,DEN,5.9,5.0
2018,5,3123076,David Njoku,TE,CLE,6.9,6.0
2018,5,3123969,Ito Smith,RB,ATL,7.0,1.0
2018,5,3127292,Will Dissly,TE,SEA,0.0,0.0
2018,5,3127306,Dante Pettis,WR,SF,0.0,0.0
2018,5,3128429,Courtland Sutton,WR,DEN,7.8,2.0
2018,5,3128451,Tre'Quan Smith,WR,NO,23.1,3.0
2018,5,3128720,Nick Chubb,RB,CLE,0.2,0.0
2018,5,3128721,Sony Michel,RB,NE,17.0,1.0
2018,5,3128774,Kalen Ballage,RB,MIA,0.2,0.0
2018,5,3139477,Patrick Mahomes,QB,KC,15.82,0.0
2018,5,3139605,Marlon Mack,RB,IND,0.0,0.0
2018,5,3139925,Rashaad Penny,RB,SEA,0.0,0.0
2018,5,3843750,Derrius Guice,RB,WSH,0.0,0.0
2018,5,3892889,Dede Westbrook,WR,JAX,5.5,3.0
2018,5,3915097,Antonio Callaway,WR,CLE,2.2,3.0
2018,5,3915381,John Kelly,RB,LAR,0.0,0.0
2018,5,3915416,DJ Moore,WR,CAR,6.7,4.0
2018,5,3915823,Keke Coutee,WR,HOU,11.3,6.0
2018,5,3916387,Lamar Jackson,QB,BAL,1.0,0.0
2018,5,3916430,Nyheim Hines,RB,IND,9.0,7.0
2018,5,3916925,Kerryon Johnson,RB,DET,8.5,2.0
2018,5,3918298,Josh Allen,QB,BUF,9.18,0.0
2018,5,3919596,Chris Carson,RB,SEA,12.7,1.0
2018,5,3925357,Calvin Ridley,WR,ATL,3.8,4.0
2018,5,3929630,Saquon Barkley,RB,NYG,24.9,4.0
2018,5,3932420,Josh Adams,RB,PHI,-0.1,0.0
2018,5,4045305,Ian Thomas,TE,CAR,3.8,3.0
2018,5,4212909,David Moore,WR,SEA,15.8,3.0
2018,6,-16034,Texans D/ST,D/ST,HOU,21.0,0.0
2018,6,-16033,Ravens D/ST,D/ST,BAL,19.0,0.0
2018,6,-16030,Jaguars D/ST,D/ST,JAX,-1.0,0.0
2018,6,-16029,Panthers D/ST,D/ST,CAR,5.0,0.0
2018,6,-16028,Redskins D/ST,D/ST,WSH,7.0,0.0
2018,6,-16027,Buccaneers D/ST,D/ST,TB,-3.0,0.0
2018,6,-16026,Seahawks D/ST,D/ST,SEA,17.0,0.0
2018,6,-16025,49ers D/ST,D/ST,SF,-4.0,0.0
2018,6,-16024,Chargers D/ST,D/ST,LAC,10.0,0.0
2018,6,-16023,Steelers D/ST,D/ST,PIT,5.0,0.0
2018,6,-16022,Cardinals D/ST,D/ST,ARI,11.0,0.0
2018,6,-16021,Eagles D/ST,D/ST,PHI,6.0,0.0
2018,6,-16020,Jets D/ST,D/ST,NYJ,10.0,0.0
2018,6,-16019,Giants D/ST,D/ST,NYG,-1.0,0.0
2018,6,-16017,Patriots D/ST,D/ST,NE,-2.0,0.0
2018,6,-16016,Vikings D/ST,D/ST,MIN,13.0,0.0
2018,6,-16015,Dolphins D/ST,D/ST,MIA,2.0,0.0
2018,6,-16014,Rams D/ST,D/ST,LAR,3.0,0.0
2018,6,-16012,Chiefs D/ST,D/ST,KC,-5.0,0.0
2018,6,-16011,Colts D/ST,D/ST,IND,2.0,0.0
2018,6,-16010,Titans D/ST,D/ST,TEN,1.0,0.0
2018,6,-16009,Packers D/ST,D/ST,GB,4.0,0.0
2018,6,-16007,Broncos D/ST,D/ST,DEN,4.0,0.0
2018,6,-16006,Cowboys D/ST,D/ST,DAL,12.0,0.0
2018,6,-16005,Browns D/ST,D/ST,CLE,-3.0,0.0
2018,6,-16004,Bengals D/ST,D/ST,CIN,-6.0,0.0
2018,6,-16003,Bears D/ST,D/ST,CHI,-1.0,0.0
2018,6,-16002,Bills D/ST,D/ST,BUF,16.0,0.0
2018,6,-16001,Falcons D/ST,D/ST,ATL,-1.0,0.0
2018,6,1097,Adam Vinatieri,K,IND,10.0,0.0
2018,6,2148,Sebastian Janikowski,K,SEA,10.0,0.0
2018,6,2330,Tom Brady,QB,NE,21.8,0.0
2018,6,4333,Matt Bryant,K,ATL,13.0,0.0
2018,6,5528,Larry Fitzgerald,WR,ARI,3.9,5.0
2018,6,5529,Philip Rivers,QB,LAC,14.28,0.0
2018,6,5536,Ben Roethlisberger,QB,PIT,20.56,1.0
2018,6,8416,Alex Smith,QB,WSH,15.82,0.0
2018,6,8439,Aaron Rodgers,QB,GB,28.4,0.0
2018,6,8479,Frank Gore,RB,MIA,11.9,1.0
2018,6,8544,Darren Sproles,RB,PHI,0.0,0.0
2018,6,8664,Ryan Fitzpatrick,QB,TB,0.0,0.0
2018,6,9354,Robbie Gould,K,SF,15.0,0.0
2018,6,9704,Stephen Gostkowski,K,NE,22.0,0.0
2018,6,9761,Delanie Walker,TE,TEN,0.0,0.0
2018,6,10452,Adrian Peterson,RB,WSH,9.7,0.0
2018,6,10456,Marshawn Lynch,RB,LV,5.9,3.0
2018,6,10475,Greg Olsen,TE,CAR,4.8,4.0
2018,6,10636,Mason Crosby,K,GB,17.0,0.0
2018,6,11237,Matt Ryan,QB,ATL,27.5,0.0
2018,6,11252,Joe Flacco,QB,BAL,11.92,0.0
2018,6,11270,Jordy Nelson,WR,LV,0.6,2.0
2018,6,11283,DeSean Jackson,WR,TB,8.4,4.0
2018,6,11439,Pierre Garcon,WR,SF,3.7,4.0
2018,6,11674,Danny Amendola,WR,MIA,5.9,8.0
2018,6,12460,Graham Gano,K,CAR,3.0,0.0
2018,6,12514,LeSean McCoy,RB,BUF,9.4,3.0
2018,6,12537,Jared Cook,TE,LV,1.0,2.0
2018,6,12563,Michael Crabtree,WR,BAL,15.3,6.0
2018,6,12649,Julian Edelman,WR,NE,12.1,4.0
2018,6,12731,Ryan Succop,K,TEN,0.0,0.0
2018,6,13216,Demaryius Thomas,WR,HOU,11.7,3.0
2018,6,13229,Rob Gronkowski,TE,NE,9.7,3.0
2018,6,13232,Jimmy Graham,TE,GB,10.4,5.0
2018,6,13295,Emmanuel Sanders,WR,DEN,17.5,7.0
2018,6,13587,Chris Ivory,RB,BUF,0.9,1.0
2018,6,13934,Antonio Brown,WR,PIT,16.5,5.0
2018,6,13982,Julio Jones,WR,ATL,14.4,10.0
2018,6,13983,A.J. Green,WR,CIN,8.5,7.0
2018,6,13994,Cam Newton,QB,CAR,23.3,0.0
2018,6,14012,Andy Dalton,QB,CIN,17.16,0.0
2018,6,14053,Randall Cobb,WR,GB,0.0,0.0
2018,6,14054,Kyle Rudolph,TE,MIN,3.7,4.0
2018,6,14129,Bilal Powell,RB,NYJ,5.9,0.0
2018,6,14145,Charles Clay,TE,BUF,2.0,4.0
2018,6,14163,Tyrod Taylor,QB,CLE,0.0,0.0
2018,6,14198,Dion Lewis,RB,TEN,1.4,2.0
2018,6,14221,Doug Baldwin,WR,SEA,9.1,6.0
2018,6,14322,Dan Bailey,K,MIN,10.0,0.0
2018,6,14402,Chris Hogan,WR,NE,7.8,4.0
2018,6,14874,Andrew Luck,QB,IND,22.74,0.0
2018,6,14880,Kirk Cousins,QB,MIN,16.62,1.0
2018,6,14881,Russell Wilson,QB,SEA,20.88,0.0
2018,6,14885,Doug Martin,RB,LV,0.8,1.0
2018,6,14886,Lamar Miller,RB,HOU,7.1,2.0
2018,6,14912,Alshon Jeffery,WR,PHI,19.4,8.0
2018,6,14922,Mohamed Sanu,WR,ATL,10.6,2.0
2018,6,14924,T.Y. Hilton,WR,IND,0.0,0.0
2018,6,14993,Greg Zuerlein,K,LAR,0.0,0.0
2018,6,15009,Alfred Morris,RB,SF,0.0,0.0
2018,6,15428,Jermaine Kearse,WR,NYJ,9.4,9.0
2018,6,15683,Justin Tucker,K,BAL,3.0,0.0
2018,6,15705,Josh Gordon,WR,NE,4.2,5.0
2018,6,15788,Tyler Eifert,TE,CIN,0.0,0.0
2018,6,15795,DeAndre Hopkins,WR,HOU,12.3,5.0
2018,6,15807,Cordarrelle Patterson,RB,NE,1.6,1.0
2018,6,15818,Keenan Allen,WR,LAC,10.3,4.0
2018,6,15825,Le'Veon Bell,RB,PIT,0.0,0.0
2018,6,15826,Giovani Bernard,RB,CIN,0.0,0.0
2018,6,15835,Zach Ertz,TE,PHI,10.3,7.0
2018,6,15839,Marquise Goodwin,WR,SF,25.1,4.0
2018,6,15847,Travis Kelce,TE,KC,6.1,5.0
2018,6,15853,Vance McDonald,TE,PIT,6.8,7.0
2018,6,15860,Jordan Reed,TE,WSH,3.6,5.0
2018,6,15880,Robert Woods,WR,LAR,12.1,7.0
2018,6,15920,Latavius Murray,RB,MIN,21.8,1.0
2018,6,15921,Kenjon Barner,RB,CAR,1.6,0.0
2018,6,15966,Chris Thompson,RB,WSH,0.0,0.0
2018,6,15971,Rex Burkhead,RB,NE,0.0,0.0
2018,6,16016,Kenny Stills,WR,MIA,5.5,1.0
2018,6,16020,Spencer Ware,RB,KC,1.4,2.0
2018,6,16040,C.J. Anderson,RB,LAR,0.0,0.0
2018,6,16339,Brandon McManus,K,DEN,8.0,0.0
2018,6,16460,Adam Thielen,WR,MIN,18.3,11.0
2018,6,16486,Brett Maher,K,DAL,21.0,0.0
2018,6,16504,Jack Doyle,TE,IND,0.0,0.0
2018,6,16724,Blake Bortles,QB,JAX,10.16,0.0
2018,6,16725,Sammy Watkins,WR,KC,1.7,2.0
2018,6,16730,Kelvin Benjamin,WR,KC,4.3,2.0
2018,6,16731,Brandin Cooks,WR,LAR,5.3,2.0
2018,6,16732,Eric Ebron,TE,IND,13.0,4.0
2018,6,16733,Odell Beckham Jr.,WR,NYG,4.4,6.0
2018,6,16737,Mike Evans,WR,TB,5.8,4.0
2018,6,16757,Derek Carr,QB,LV,4.78,0.0
2018,6,16760,Jimmy Garoppolo,QB,SF,0.0,0.0
2018,6,16777,Carlos Hyde,RB,JAX,3.4,0.0
2018,6,16781,Paul Richardson,WR,WSH,9.3,3.0
2018,6,16782,Jerick McKinnon,RB,SF,0.0,0.0
2018,6,16790,Jarvis Landry,WR,CLE,1.1,2.0
2018,6,16795,Austin Seferian-Jenkins,TE,JAX,0.0,0.0
2018,6,16799,Allen Robinson,WR,CHI,12.4,5.0
2018,6,16800,Davante Adams,WR,GB,25.2,10.0
2018,6,16804,John Brown,WR,BAL,2.8,2.0
2018,6,16899,Quincy Enunwa,WR,NYJ,-1.1,1.0
2018,6,16913,James White,RB,NE,9.2,5.0
2018,6,16944,Devonta Freeman,RB,ATL,0.0,0.0
2018,6,16974,Trey Burton,TE,CHI,8.3,4.0
2018,6,17133,Isaiah Crowell,RB,NYJ,5.2,2.0
2018,6,17177,Allen Hurns,WR,DAL,0.0,0.0
2018,6,17359,Damien Williams,RB,KC,0.1,0.0
2018,6,17372,Chris Boswell,K,PIT,8.0,0.0
2018,6,17427,Cairo Santos,K,TB,10.0,0.0
2018,6,17437,Taylor Gabriel,WR,CHI,11.9,5.0
2018,6,17453,Cameron Brate,TE,TB,7.5,1.0
2018,6,2473037,Jason Myers,K,NYJ,27.0,0.0
2018,6,2508176,David Johnson,RB,ARI,10.9,2.0
2018,6,2570986,Malcolm Brown,RB,LAR,2.4,0.0
2018,6,2573079,Carson Wentz,QB,PHI,24.52,0.0
2018,6,2573300,Jay Ajayi,RB,PHI,0.0,0.0
2018,6,2574576,C.J. Uzomah,TE,CIN,5.4,6.0
2018,6,2574808,Robby Anderson,WR,NYJ,3.9,3.0
2018,6,2576019,Josh Doctson,WR,WSH,2.0,3.0
2018,6,2576389,Jeff Heuerman,TE,DEN,2.3,3.0
2018,6,2576414,Raheem Mostert,RB,SF,8.7,0.0
2018,6,2576434,Melvin Gordon,RB,LAC,33.0,2.0
2018,6,2576491,Adam Humphries,WR,TB,8.2,3.0
2018,6,2576623,DeVante Parker,WR,MIA,0.0,0.0
2018,6,2576716,Jamison Crowder,WR,WSH,0.0,0.0
2018,6,2577134,Ty Montgomery,RB,BAL,8.2,2.0
2018,6,2577253,Javorius Allen,RB,BAL,1.9,3.0
2018,6,2577327,Tyler Lockett,WR,SEA,8.0,3.0
2018,6,2577417,Dak Prescott,QB,DAL,29.52,0.0
2018,6,2969939,Jameis Winston,QB,TB,30.7,0.0
2018,6,2969962,Duke Johnson Jr.,RB,CLE,10.9,4.0
2018,6,2971573,Ka'imi Fairbairn,K,HOU,8.0,0.0
2018,6,2971618,Nelson Agholor,WR,PHI,9.1,3.0
2018,6,2972091,Jalen Richard,RB,LV,5.1,7.0
2018,6,2976212,Stefon Diggs,WR,MIN,4.2,3.0
2018,6,2976499,Amari Cooper,WR,DAL,0.0,0.0
2018,6,2976516,T.J. Yeldon,RB,JAX,7.0,3.0
2018,6,2976592,Sterling Shepard,WR,NYG,3.7,3.0
2018,6,2977187,Cooper Kupp,WR,LAR,1.2,0.0
2018,6,2977609,Devin Funchess,WR,CAR,13.4,5.0
2018,6,2977644,Todd Gurley II,RB,LAR,34.5,2.0
2018,6,2979477,Tevin Coleman,RB,ATL,10.1,1.0
2018,6,2979843,Kenyan Drake,RB,MIA,5.8,4.0
2018,6,2980453,Jamaal Williams,RB,GB,3.9,1.0
2018,6,3025433,Mike Davis,RB,SEA,2.6,1.0
2018,6,3039707,Mitchell Trubisky,QB,CHI,27.34,0.0
2018,6,3040151,George Kittle,TE,SF,3.0,4.0
2018,6,3042429,Wendell Smallwood,RB,PHI,5.1,1.0
2018,6,3042494,Elijah McGuire,RB,NYJ,0.0,0.0
2018,6,3042519,Aaron Jones,RB,GB,4.1,0.0
2018,6,3042778,Corey Davis,WR,TEN,2.4,1.0
2018,6,3043078,Derrick Henry,RB,TEN,2.6,1.0
2018,6,3043080,O.J. Howard,TE,TB,12.2,4.0
2018,6,3043275,Austin Hooper,TE,ATL,13.1,9.0
